"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"minecraft:spectral_arrow",0,"Spectral Arrow","arrow",""
"minecraft:spruce_door",0,"Spruce Door","doorWood",""
"minecraft:spruce_fence",0,"Spruce Fence","fenceWood",""
"minecraft:spruce_fence_gate",0,"Spruce Fence Gate","fenceGateWood",""
"minecraft:spruce_stairs",0,"Spruce Wood Stairs","stairWood",""
"minecraft:stained_glass",0,"White Stained Glass","blockGlass,blockGlassWhite",""
"minecraft:stained_glass",1,"Orange Stained Glass","blockGlass,blockGlassOrange",""
"minecraft:stained_glass",2,"Magenta Stained Glass","blockGlass,blockGlassMagenta",""
"minecraft:stained_glass",3,"Light Blue Stained Glass","blockGlass,blockGlassLightBlue",""
"minecraft:stained_glass",4,"Yellow Stained Glass","blockGlass,blockGlassYellow",""
"minecraft:stained_glass",5,"Lime Stained Glass","blockGlass,blockGlassLime",""
"minecraft:stained_glass",6,"Pink Stained Glass","blockGlass,blockGlassPink",""
"minecraft:stained_glass",7,"Gray Stained Glass","blockGlass,blockGlassGray",""
"minecraft:stained_glass",8,"Light Gray Stained Glass","blockGlass,blockGlassLightGray",""
"minecraft:stained_glass",9,"Cyan Stained Glass","blockGlass,blockGlassCyan",""
"minecraft:stained_glass",10,"Purple Stained Glass","blockGlass,blockGlassPurple",""
"minecraft:stained_glass",11,"Blue Stained Glass","blockGlass,blockGlassBlue",""
"minecraft:stained_glass",12,"Brown Stained Glass","blockGlass,blockGlassBrown",""
"minecraft:stained_glass",13,"Green Stained Glass","blockGlass,blockGlassGreen",""
"minecraft:stained_glass",14,"Red Stained Glass","blockGlass,blockGlassRed",""
"minecraft:stained_glass",15,"Black Stained Glass","blockGlass,blockGlassBlack",""
"minecraft:stained_glass",32767,"(WILDCARD)","blockGlass",""
"minecraft:stained_glass_pane",0,"White Stained Glass Pane","paneGlass,paneGlassWhite",""
"minecraft:stained_glass_pane",1,"Orange Stained Glass Pane","paneGlass,paneGlassOrange",""
"minecraft:stained_glass_pane",2,"Magenta Stained Glass Pane","paneGlass,paneGlassMagenta",""
"minecraft:stained_glass_pane",3,"Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue",""
"minecraft:stained_glass_pane",4,"Yellow Stained Glass Pane","paneGlass,paneGlassYellow",""
"minecraft:stained_glass_pane",5,"Lime Stained Glass Pane","paneGlass,paneGlassLime",""
"minecraft:stained_glass_pane",6,"Pink Stained Glass Pane","paneGlass,paneGlassPink",""
"minecraft:stained_glass_pane",7,"Gray Stained Glass Pane","paneGlass,paneGlassGray",""
"minecraft:stained_glass_pane",8,"Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray",""
"minecraft:stained_glass_pane",9,"Cyan Stained Glass Pane","paneGlass,paneGlassCyan",""
"minecraft:stained_glass_pane",10,"Purple Stained Glass Pane","paneGlass,paneGlassPurple",""
"minecraft:stained_glass_pane",11,"Blue Stained Glass Pane","paneGlass,paneGlassBlue",""
"minecraft:stained_glass_pane",12,"Brown Stained Glass Pane","paneGlass,paneGlassBrown",""
"minecraft:stained_glass_pane",13,"Green Stained Glass Pane","paneGlass,paneGlassGreen",""
"minecraft:stained_glass_pane",14,"Red Stained Glass Pane","paneGlass,paneGlassRed",""
"minecraft:stained_glass_pane",15,"Black Stained Glass Pane","paneGlass,paneGlassBlack",""
"minecraft:stained_glass_pane",32767,"(WILDCARD)","paneGlass",""
"minecraft:stick",0,"Stick","stickWood",""
"minecraft:sticky_piston",0,"Sticky Piston","craftingPiston",""
"minecraft:stone",0,"Stone","stone",""
"minecraft:stone",1,"Granite","stoneGranite",""
"minecraft:stone",2,"Polished Granite","stoneGranitePolished",""
"minecraft:stone",3,"Diorite","stoneDiorite",""
"minecraft:stone",4,"Polished Diorite","stoneDioritePolished",""
"minecraft:stone",5,"Andesite","stoneAndesite",""
"minecraft:stone",6,"Polished Andesite","stoneAndesitePolished",""
"minecraft:stone_hoe",32767,"(WILDCARD)","toolHoe",""
"minecraft:stone_slab",0,"Stone Slab","slabStone",""
"minecraft:stone_slab",1,"Sandstone Slab","slabSandstone",""
"minecraft:stone_slab",3,"Cobblestone Slab","slabCobblestone",""
"minecraft:stone_slab",4,"Bricks Slab","slabBricks",""
"minecraft:stone_slab",5,"Stone Bricks Slab","slabStoneBricks",""
"minecraft:stone_slab",6,"Nether Brick Slab","slabNetherBrick",""
"minecraft:stone_slab",7,"Quartz Slab","slabQuartz",""
"minecraft:stonebrick",0,"Stone Bricks","bricksStone",""
"minecraft:stonebrick",1,"Mossy Stone Bricks","blockMossy",""
"minecraft:string",0,"String","cropFlax,string",""
"minecraft:tipped_arrow",0,"Brew-Infused Arrow","arrow",""
"minecraft:tnt",0,"TNT","industrialTnt",""
"minecraft:torch",0,"Torch","torch",""
"minecraft:trapdoor",0,"Wooden Trapdoor","trapdoorWood",""
"minecraft:trapdoor",32767,"(WILDCARD)","trapdoorWood",""
"minecraft:trapped_chest",0,"Trapped Chest","chest,chestTrapped",""
"minecraft:vine",0,"Vines","vine",""
"minecraft:vine",32767,"(WILDCARD)","vine",""
"minecraft:waterlily",0,"Lily Pad","lilypad",""
"minecraft:wheat",0,"Wheat","cropWheat",""
"minecraft:wheat_seeds",0,"Seeds","seed,seedWheat",""
"minecraft:white_shulker_box",0,"White Shulker Box","chest,shulkerBox",""
"minecraft:wooden_door",0,"Oak Door","doorWood",""
"minecraft:wooden_hoe",32767,"(WILDCARD)","toolHoe",""
"minecraft:wooden_slab",0,"Oak Wood Slab","slabWood,slabWoodOak",""
"minecraft:wooden_slab",1,"Spruce Wood Slab","slabWood,slabWoodSpruce",""
"minecraft:wooden_slab",2,"Birch Wood Slab","slabWood,slabWoodBirch",""
"minecraft:wooden_slab",3,"Jungle Wood Slab","slabWood,slabWoodJungle",""
"minecraft:wooden_slab",4,"Acacia Wood Slab","slabWood,slabWoodAcacia",""
"minecraft:wooden_slab",5,"Dark Oak Wood Slab","slabWood,slabWoodDarkOak",""
"minecraft:wooden_slab",32767,"(WILDCARD)","slabWood",""
"minecraft:wool",0,"White Wool","blockWool,blockWoolWhite,wool,woolWhite",""
"minecraft:wool",1,"Orange Wool","blockWool,blockWoolOrange,wool,woolOrange",""
"minecraft:wool",2,"Magenta Wool","blockWool,blockWoolMagenta,wool,woolMagenta",""
"minecraft:wool",3,"Light Blue Wool","blockWool,blockWoolLightBlue,wool,woolLightBlue",""
"minecraft:wool",4,"Yellow Wool","blockWool,blockWoolYellow,wool,woolYellow",""
"minecraft:wool",5,"Lime Wool","blockWool,blockWoolLime,wool,woolLime",""
"minecraft:wool",6,"Pink Wool","blockWool,blockWoolPink,wool,woolPink",""
"minecraft:wool",7,"Gray Wool","blockWool,blockWoolGray,wool,woolGray",""
"minecraft:wool",8,"Light Gray Wool","blockWool,blockWoolLightGray,wool,woolLightGray",""
"minecraft:wool",9,"Cyan Wool","blockWool,blockWoolCyan,wool,woolCyan",""
"minecraft:wool",10,"Purple Wool","blockWool,blockWoolPurple,wool,woolPurple",""
"minecraft:wool",11,"Blue Wool","blockWool,blockWoolBlue,wool,woolBlue",""
"minecraft:wool",12,"Brown Wool","blockWool,blockWoolBrown,wool,woolBrown",""
"minecraft:wool",13,"Green Wool","blockWool,blockWoolGreen,wool,woolGreen",""
"minecraft:wool",14,"Red Wool","blockWool,blockWoolRed,wool,woolRed",""
"minecraft:wool",15,"Black Wool","blockWool,blockWoolBlack,wool,woolBlack",""
"minecraft:wool",32767,"(WILDCARD)","blockWool,wool",""
"minecraft:yellow_flower",0,"Dandelion","allFlowers",""
"minecraft:yellow_shulker_box",0,"Yellow Shulker Box","chest,shulkerBox",""
"mystgears:gear_aluminium",0,"Aluminium Gear","gearAluminium,gearAluminum",""
"mystgears:gear_antimony",0,"Antimony Gear","gearAntimony",""
"mystgears:gear_bronze",0,"Bronze Gear","gearBronze",""
"mystgears:gear_copper",0,"Copper Gear","gearCopper",""
"mystgears:gear_cosmicneutronium",0,"Neutronium Gear","gearCosmicNeutronium",""
"mystgears:gear_crystalmatrix",0,"Crystal Matrix Gear","gearCrystalMatrix",""
"mystgears:gear_diamond",0,"Diamond Gear","gearDiamond",""
"mystgears:gear_electrum",0,"Electrum Gear","gearElectrum",""
"mystgears:gear_elvenelementium",0,"Elementium Gear","gearElvenElementium",""
"mystgears:gear_infinity",0,"Infinity Gear","gearInfinity",""
"mystgears:gear_lead",0,"Lead Gear","gearLead",""
"mystgears:gear_manasteel",0,"Manasteel Gear","gearManasteel",""
"mystgears:gear_nickel",0,"Nickel Gear","gearNickel",""
"mystgears:gear_silver",0,"Silver Gear","gearSilver",""
"mystgears:gear_stone",0,"Stone Gear","gearStone",""
"mystgears:gear_terrasteel",0,"Terrasteel Gear","gearTerrasteel",""
"mystgears:gear_thaumium",0,"Thaumium Gear","gearThaumium",""
"mystgears:gear_tin",0,"Tin Gear","gearTin",""
"mystgears:gear_void",0,"Void Metal Gear","gearVoid",""
"mystgears:gear_wood",0,"Wooden Gear","gearWood",""
"mysticalagradditions:awakened_draconium_essence",0,"Awakened Draconium Essence","essenceTier6",""
"mysticalagradditions:awakened_draconium_seeds",0,"Awakened Draconium Seeds","seedsTier6",""
"mysticalagradditions:dragon_egg_essence",0,"Dragon Egg Essence","essenceTier6",""
"mysticalagradditions:dragon_egg_seeds",0,"Dragon Egg Seeds","seedsTier6",""
"mysticalagradditions:insanium",0,"§5Insanium Essence","essenceInsanium",""
"mysticalagradditions:insanium",2,"§5Insanium Ingot","ingotInsanium",""
"mysticalagradditions:insanium",3,"§5Insanium Nugget","nuggetInsanium",""
"mysticalagradditions:nether_star_essence",0,"Nether Star Essence","essenceTier6",""
"mysticalagradditions:nether_star_seeds",0,"Nether Star Seeds","seedsTier6",""
"mysticalagradditions:neutronium_essence",0,"Neutronium Essence","essenceTier6",""
"mysticalagradditions:neutronium_seeds",0,"Neutronium Seeds","seedsTier6",""
"mysticalagradditions:storage",0,"§5Block of Insanium Essence","blockInsaniumEssence",""
"mysticalagradditions:storage",1,"§5Block of Insanium","blockInsanium",""
"mysticalagradditions:storage",2,"§5Block of Insanium Coal","blockInsaniumCoal",""
"mysticalagriculture:aluminum_brass_essence",0,"Aluminum Brass Essence","essenceTier2",""
"mysticalagriculture:aluminum_brass_seeds",0,"Aluminum Brass Seeds","seedsTier2",""
"mysticalagriculture:aluminum_essence",0,"Aluminum Essence","essenceTier2",""
"mysticalagriculture:aluminum_seeds",0,"Aluminum Seeds","seedsTier2",""
"mysticalagriculture:alumite_essence",0,"Alumite Essence","essenceTier4",""
"mysticalagriculture:alumite_seeds",0,"Alumite Seeds","seedsTier4",""
"mysticalagriculture:amber_essence",0,"Amber Essence","essenceTier4",""
"mysticalagriculture:amber_seeds",0,"Amber Seeds","seedsTier4",""
"mysticalagriculture:apatite_essence",0,"Apatite Essence","essenceTier2",""
"mysticalagriculture:apatite_seeds",0,"Apatite Seeds","seedsTier2",""
"mysticalagriculture:aquamarine_essence",0,"Aquamarine Essence","essenceTier3",""
"mysticalagriculture:aquamarine_seeds",0,"Aquamarine Seeds","seedsTier3",""
"mysticalagriculture:ardite_essence",0,"Ardite Essence","essenceTier3",""
"mysticalagriculture:ardite_seeds",0,"Ardite Seeds","seedsTier3",""
"mysticalagriculture:basalt_essence",0,"Basalt Essence","essenceTier2",""
"mysticalagriculture:basalt_seeds",0,"Basalt Seeds","seedsTier2",""
"mysticalagriculture:basalz_essence",0,"Basalz Essence","essenceTier3",""
"mysticalagriculture:basalz_seeds",0,"Basalz Seeds","seedsTier3",""
"mysticalagriculture:black_quartz_essence",0,"Black Quartz Essence","essenceTier3",""
"mysticalagriculture:black_quartz_seeds",0,"Black Quartz Seeds","seedsTier3",""
"mysticalagriculture:blaze_essence",0,"Blaze Essence","essenceTier4",""
"mysticalagriculture:blaze_seeds",0,"Blaze Seeds","seedsTier4",""
"mysticalagriculture:blitz_essence",0,"Blitz Essence","essenceTier3",""
"mysticalagriculture:blitz_seeds",0,"Blitz Seeds","seedsTier3",""
"mysticalagriculture:blizz_essence",0,"Blizz Essence","essenceTier3",""
"mysticalagriculture:blizz_seeds",0,"Blizz Seeds","seedsTier3",""
"mysticalagriculture:boron_essence",0,"Boron Essence","essenceTier4",""
"mysticalagriculture:boron_seeds",0,"Boron Seeds","seedsTier4",""
"mysticalagriculture:brass_essence",0,"Brass Essence","essenceTier3",""
"mysticalagriculture:brass_seeds",0,"Brass Seeds","seedsTier3",""
"mysticalagriculture:bronze_essence",0,"Bronze Essence","essenceTier3",""
"mysticalagriculture:bronze_seeds",0,"Bronze Seeds","seedsTier3",""
"mysticalagriculture:certus_quartz_essence",0,"Certus Quartz Essence","essenceTier3",""
"mysticalagriculture:certus_quartz_seeds",0,"Certus Quartz Seeds","seedsTier3",""
"mysticalagriculture:chicken_essence",0,"Chicken Essence","essenceTier2",""
"mysticalagriculture:chicken_seeds",0,"Chicken Seeds","seedsTier2",""
"mysticalagriculture:chrome_essence",0,"Chrome Essence","essenceTier5",""
"mysticalagriculture:chrome_seeds",0,"Chrome Seeds","seedsTier5",""
"mysticalagriculture:coal",0,"§eInferium Coal","coalInferium",""
"mysticalagriculture:coal",1,"§aPrudentium Coal","coalPrudentium",""
"mysticalagriculture:coal",2,"§6Intermedium Coal","coalIntermedium",""
"mysticalagriculture:coal",3,"§bSuperium Coal","coalSuperium",""
"mysticalagriculture:coal",4,"§cSupremium Coal","coalSupremium",""
"mysticalagriculture:coal_block",0,"§eBlock of Inferium Coal","blockInferiumCoal",""
"mysticalagriculture:coal_block",1,"§aBlock of Prudentium Coal","blockPrudentiumCoal",""
"mysticalagriculture:coal_block",2,"§6Block of Intermedium Coal","blockIntermediumCoal",""
"mysticalagriculture:coal_block",3,"§bBlock of Superium Coal","blockSuperiumCoal",""
"mysticalagriculture:coal_block",4,"§cBlock of Supremium Coal","blockSupremiumCoal",""
"mysticalagriculture:coal_essence",0,"Coal Essence","essenceTier2",""
"mysticalagriculture:coal_seeds",0,"Coal Seeds","seedsTier2",""
"mysticalagriculture:cobalt_essence",0,"Cobalt Essence","essenceTier4",""
"mysticalagriculture:cobalt_seeds",0,"Cobalt Seeds","seedsTier4",""
"mysticalagriculture:compressed_iron_essence",0,"Compressed Iron Essence","essenceTier4",""
"mysticalagriculture:compressed_iron_seeds",0,"Compressed Iron Seeds","seedsTier4",""
"mysticalagriculture:conductive_iron_essence",0,"Conductive Iron Essence","essenceTier3",""
"mysticalagriculture:conductive_iron_seeds",0,"Conductive Iron Seeds","seedsTier3",""
"mysticalagriculture:constantan_essence",0,"Constantan Essence","essenceTier4",""
"mysticalagriculture:constantan_seeds",0,"Constantan Seeds","seedsTier4",""
"mysticalagriculture:copper_essence",0,"Copper Essence","essenceTier2",""
"mysticalagriculture:copper_seeds",0,"Copper Seeds","seedsTier2",""
"mysticalagriculture:cow_essence",0,"Cow Essence","essenceTier2",""
"mysticalagriculture:cow_seeds",0,"Cow Seeds","seedsTier2",""
"mysticalagriculture:crafting",0,"§eInferium Essence","essenceInferium",""
"mysticalagriculture:crafting",1,"§aPrudentium Essence","essencePrudentium",""
"mysticalagriculture:crafting",2,"§6Intermedium Essence","essenceIntermedium",""
"mysticalagriculture:crafting",3,"§bSuperium Essence","essenceSuperium",""
"mysticalagriculture:crafting",4,"§cSupremium Essence","essenceSupremium",""
"mysticalagriculture:crafting",5,"Prosperity Shard","shardProsperity",""
"mysticalagriculture:crafting",32,"Base Essence Ingot","ingotBaseEssence",""
"mysticalagriculture:crafting",33,"§eInferium Ingot","ingotInferium",""
"mysticalagriculture:crafting",34,"§aPrudentium Ingot","ingotPrudentium",""
"mysticalagriculture:crafting",35,"§6Intermedium Ingot","ingotIntermedium",""
"mysticalagriculture:crafting",36,"§bSuperium Ingot","ingotSuperium",""
"mysticalagriculture:crafting",37,"§cSupremium Ingot","ingotSupremium",""
"mysticalagriculture:crafting",38,"§dSoulium Ingot","ingotSoulium",""
"mysticalagriculture:crafting",39,"Base Essence Nugget","nuggetBaseEssence",""
"mysticalagriculture:crafting",40,"§eInferium Nugget","nuggetInferium",""
"mysticalagriculture:crafting",41,"§aPrudentium Nugget","nuggetPrudentium",""
"mysticalagriculture:crafting",42,"§6Intermedium Nugget","nuggetIntermedium",""
"mysticalagriculture:crafting",43,"§bSuperium Nugget","nuggetSuperium",""
"mysticalagriculture:crafting",44,"§cSupremium Nugget","nuggetSupremium",""
"mysticalagriculture:crafting",45,"§dSoulium Nugget","nuggetSoulium",""
"mysticalagriculture:creeper_essence",0,"Creeper Essence","essenceTier3",""
"mysticalagriculture:creeper_seeds",0,"Creeper Seeds","seedsTier3",""
"mysticalagriculture:dark_steel_essence",0,"Dark Steel Essence","essenceTier4",""
"mysticalagriculture:dark_steel_seeds",0,"Dark Steel Seeds","seedsTier4",""
"mysticalagriculture:dawnstone_essence",0,"Dawnstone Essence","essenceTier4",""
"mysticalagriculture:dawnstone_seeds",0,"Dawnstone Seeds","seedsTier4",""
"mysticalagriculture:diamond_essence",0,"Diamond Essence","essenceTier5",""
"mysticalagriculture:diamond_seeds",0,"Diamond Seeds","seedsTier5",""
"mysticalagriculture:dirt_essence",0,"Dirt Essence","essenceTier1",""
"mysticalagriculture:dirt_seeds",0,"Dirt Seeds","seedsTier1",""
"mysticalagriculture:draconium_essence",0,"Draconium Essence","essenceTier5",""
"mysticalagriculture:draconium_seeds",0,"Draconium Seeds","seedsTier5",""
"mysticalagriculture:dye_essence",0,"Dye Essence","essenceTier2",""
"mysticalagriculture:dye_seeds",0,"Dye Seeds","seedsTier2",""
"mysticalagriculture:electrical_steel_essence",0,"Electrical Steel Essence","essenceTier3",""
"mysticalagriculture:electrical_steel_seeds",0,"Electrical Steel Seeds","seedsTier3",""
"mysticalagriculture:electrum_essence",0,"Electrum Essence","essenceTier4",""
"mysticalagriculture:electrum_seeds",0,"Electrum Seeds","seedsTier4",""
"mysticalagriculture:elementium_essence",0,"Elementium Essence","essenceTier4",""
"mysticalagriculture:elementium_seeds",0,"Elementium Seeds","seedsTier4",""
"mysticalagriculture:emerald_essence",0,"Emerald Essence","essenceTier5",""
"mysticalagriculture:emerald_seeds",0,"Emerald Seeds","seedsTier5",""
"mysticalagriculture:end_essence",0,"End Essence","essenceTier4",""
"mysticalagriculture:end_inferium_ore",0,"§eEnd Inferium Ore","oreEndInferium",""
"mysticalagriculture:end_prosperity_ore",0,"End Prosperity Ore","oreEndProsperity",""
"mysticalagriculture:end_seeds",0,"End Seeds","seedsTier4",""
"mysticalagriculture:end_steel_essence",0,"End Steel Essence","essenceTier5",""
"mysticalagriculture:end_steel_seeds",0,"End Steel Seeds","seedsTier5",""
"mysticalagriculture:enderium_essence",0,"Enderium Essence","essenceTier5",""
"mysticalagriculture:enderium_seeds",0,"Enderium Seeds","seedsTier5",""
"mysticalagriculture:enderman_essence",0,"Enderman Essence","essenceTier4",""
"mysticalagriculture:enderman_seeds",0,"Enderman Seeds","seedsTier4",""
"mysticalagriculture:energetic_alloy_essence",0,"Energetic Alloy Essence","essenceTier4",""
"mysticalagriculture:energetic_alloy_seeds",0,"Energetic Alloy Seeds","seedsTier4",""
"mysticalagriculture:experience_essence",0,"Experience Essence","essenceTier4",""
"mysticalagriculture:experience_seeds",0,"Experience Seeds","seedsTier4",""
"mysticalagriculture:fire_essence",0,"Fire Essence","essenceTier2",""
"mysticalagriculture:fire_seeds",0,"Fire Seeds","seedsTier2",""
"mysticalagriculture:fluix_essence",0,"Fluix Essence","essenceTier4",""
"mysticalagriculture:fluix_seeds",0,"Fluix Seeds","seedsTier4",""
"mysticalagriculture:fluxed_electrum_essence",0,"Fluxed Electrum Essence","essenceTier4",""
"mysticalagriculture:fluxed_electrum_seeds",0,"Fluxed Electrum Seeds","seedsTier4",""
"mysticalagriculture:ghast_essence",0,"Ghast Essence","essenceTier4",""
"mysticalagriculture:ghast_seeds",0,"Ghast Seeds","seedsTier4",""
"mysticalagriculture:glowstone_essence",0,"Glowstone Essence","essenceTier3",""
"mysticalagriculture:glowstone_ingot_essence",0,"Glowstone Ingot Essence","essenceTier4",""
"mysticalagriculture:glowstone_ingot_seeds",0,"Glowstone Ingot Seeds","seedsTier4",""
"mysticalagriculture:glowstone_seeds",0,"Glowstone Seeds","seedsTier3",""
"mysticalagriculture:gold_essence",0,"Gold Essence","essenceTier4",""
"mysticalagriculture:gold_seeds",0,"Gold Seeds","seedsTier4",""
"mysticalagriculture:grains_of_infinity_essence",0,"Grains of Infinity Essence","essenceTier2",""
"mysticalagriculture:grains_of_infinity_seeds",0,"Grains of Infinity Seeds","seedsTier2",""
"mysticalagriculture:graphite_essence",0,"Graphite Essence","essenceTier3",""
"mysticalagriculture:graphite_seeds",0,"Graphite Seeds","seedsTier3",""
"mysticalagriculture:guardian_essence",0,"Guardian Essence","essenceTier3",""
"mysticalagriculture:guardian_seeds",0,"Guardian Seeds","seedsTier3",""
"mysticalagriculture:hop_graphite_essence",0,"HOP Graphite Essence","essenceTier4",""
"mysticalagriculture:hop_graphite_seeds",0,"HOP Graphite Seeds","seedsTier4",""
"mysticalagriculture:ice_essence",0,"Ice Essence","essenceTier1",""
"mysticalagriculture:ice_seeds",0,"Ice Seeds","seedsTier1",""
"mysticalagriculture:inferium_hoe",32767,"(WILDCARD)","toolHoe",""
"mysticalagriculture:inferium_ore",0,"§eInferium Ore","oreInferium",""
"mysticalagriculture:ingot_storage",0,"Block of Base Essence","blockBaseEssence",""
"mysticalagriculture:ingot_storage",1,"§eBlock of Inferium","blockInferium",""
"mysticalagriculture:ingot_storage",2,"§aBlock of Prudentium","blockPrudentium",""
"mysticalagriculture:ingot_storage",3,"§6Block of Intermedium","blockIntermedium",""
"mysticalagriculture:ingot_storage",4,"§bBlock of Superium","blockSuperium",""
"mysticalagriculture:ingot_storage",5,"§cBlock of Supremium","blockSupremium",""
"mysticalagriculture:ingot_storage",6,"§dBlock of Soulium","blockSoulium",""
"mysticalagriculture:intermedium_hoe",32767,"(WILDCARD)","toolHoe",""
"mysticalagriculture:invar_essence",0,"Invar Essence","essenceTier4",""
"mysticalagriculture:invar_seeds",0,"Invar Seeds","seedsTier4",""
"mysticalagriculture:iridium_essence",0,"Iridium Essence","essenceTier5",""
"mysticalagriculture:iridium_seeds",0,"Iridium Seeds","seedsTier5",""
"mysticalagriculture:iron_essence",0,"Iron Essence","essenceTier3",""
"mysticalagriculture:iron_seeds",0,"Iron Seeds","seedsTier3",""
"mysticalagriculture:knightslime_essence",0,"Knightslime Essence","essenceTier3",""
"mysticalagriculture:knightslime_seeds",0,"Knightslime Seeds","seedsTier3",""
"mysticalagriculture:lapis_lazuli_essence",0,"Lapis Lazuli Essence","essenceTier4",""
"mysticalagriculture:lapis_lazuli_seeds",0,"Lapis Lazuli Seeds","seedsTier4",""
"mysticalagriculture:lead_essence",0,"Lead Essence","essenceTier3",""
"mysticalagriculture:lead_seeds",0,"Lead Seeds","seedsTier3",""
"mysticalagriculture:limestone_essence",0,"Limestone Essence","essenceTier2",""
"mysticalagriculture:limestone_seeds",0,"Limestone Seeds","seedsTier2",""
"mysticalagriculture:lithium_essence",0,"Lithium Essence","essenceTier4",""
"mysticalagriculture:lithium_seeds",0,"Lithium Seeds","seedsTier4",""
"mysticalagriculture:lumium_essence",0,"Lumium Essence","essenceTier4",""
"mysticalagriculture:lumium_seeds",0,"Lumium Seeds","seedsTier4",""
"mysticalagriculture:magnesium_essence",0,"Magnesium Essence","essenceTier4",""
"mysticalagriculture:magnesium_seeds",0,"Magnesium Seeds","seedsTier4",""
"mysticalagriculture:manasteel_essence",0,"Manasteel Essence","essenceTier3",""
"mysticalagriculture:manasteel_seeds",0,"Manasteel Seeds","seedsTier3",""
"mysticalagriculture:manyullyn_essence",0,"Manyullyn Essence","essenceTier5",""
"mysticalagriculture:manyullyn_seeds",0,"Manyullyn Seeds","seedsTier5",""
"mysticalagriculture:marble_essence",0,"Marble Essence","essenceTier2",""
"mysticalagriculture:marble_seeds",0,"Marble Seeds","seedsTier2",""
"mysticalagriculture:menril_essence",0,"Menril Essence","essenceTier2",""
"mysticalagriculture:menril_seeds",0,"Menril Seeds","seedsTier2",""
"mysticalagriculture:mithril_essence",0,"Mithril Essence","essenceTier4",""
"mysticalagriculture:mithril_seeds",0,"Mithril Seeds","seedsTier4",""
"mysticalagriculture:mystical_flower_essence",0,"Mystical Flower Essence","essenceTier2",""
"mysticalagriculture:mystical_flower_seeds",0,"Mystical Flower Seeds","seedsTier2",""
"mysticalagriculture:nature_essence",0,"Nature Essence","essenceTier1",""
"mysticalagriculture:nature_seeds",0,"Nature Seeds","seedsTier1",""
"mysticalagriculture:nether_essence",0,"Nether Essence","essenceTier2",""
"mysticalagriculture:nether_inferium_ore",0,"§eNether Inferium Ore","oreNetherInferium",""
"mysticalagriculture:nether_prosperity_ore",0,"Nether Prosperity Ore","oreNetherProsperity",""
"mysticalagriculture:nether_quartz_essence",0,"Nether Quartz Essence","essenceTier3",""
"mysticalagriculture:nether_quartz_seeds",0,"Nether Quartz Seeds","seedsTier3",""
"mysticalagriculture:nether_seeds",0,"Nether Seeds","seedsTier2",""
"mysticalagriculture:nickel_essence",0,"Nickel Essence","essenceTier4",""
"mysticalagriculture:nickel_seeds",0,"Nickel Seeds","seedsTier4",""
"mysticalagriculture:obsidian_essence",0,"Obsidian Essence","essenceTier3",""
"mysticalagriculture:obsidian_seeds",0,"Obsidian Seeds","seedsTier3",""
"mysticalagriculture:osmium_essence",0,"Osmium Essence","essenceTier4",""
"mysticalagriculture:osmium_seeds",0,"Osmium Seeds","seedsTier4",""
"mysticalagriculture:peridot_essence",0,"Peridot Essence","essenceTier4",""
"mysticalagriculture:peridot_seeds",0,"Peridot Seeds","seedsTier4",""
"mysticalagriculture:pig_essence",0,"Pig Essence","essenceTier2",""
"mysticalagriculture:pig_seeds",0,"Pig Seeds","seedsTier2",""
"mysticalagriculture:platinum_essence",0,"Platinum Essence","essenceTier5",""
"mysticalagriculture:platinum_seeds",0,"Platinum Seeds","seedsTier5",""
"mysticalagriculture:prosperity_ore",0,"Prosperity Ore","oreProsperity",""
"mysticalagriculture:prudentium_hoe",32767,"(WILDCARD)","toolHoe",""
"mysticalagriculture:pulsating_iron_essence",0,"Pulsating Iron Essence","essenceTier4",""
"mysticalagriculture:pulsating_iron_seeds",0,"Pulsating Iron Seeds","seedsTier4",""
"mysticalagriculture:quicksilver_essence",0,"Quicksilver Essence","essenceTier3",""
"mysticalagriculture:quicksilver_seeds",0,"Quicksilver Seeds","seedsTier3",""
"mysticalagriculture:rabbit_essence",0,"Rabbit Essence","essenceTier3",""
"mysticalagriculture:rabbit_seeds",0,"Rabbit Seeds","seedsTier3",""
"mysticalagriculture:redstone_alloy_essence",0,"Redstone Alloy Essence","essenceTier3",""
"mysticalagriculture:redstone_alloy_seeds",0,"Redstone Alloy Seeds","seedsTier3",""
"mysticalagriculture:redstone_essence",0,"Redstone Essence","essenceTier3",""
"mysticalagriculture:redstone_seeds",0,"Redstone Seeds","seedsTier3",""
"mysticalagriculture:refined_obsidian_essence",0,"Refined Obsidian Essence","essenceTier5",""
"mysticalagriculture:refined_obsidian_seeds",0,"Refined Obsidian Seeds","seedsTier5",""
"mysticalagriculture:rock_crystal_essence",0,"Rock Crystal Essence","essenceTier5",""
"mysticalagriculture:rock_crystal_seeds",0,"Rock Crystal Seeds","seedsTier5",""
"mysticalagriculture:rubber_essence",0,"Rubber Essence","essenceTier2",""
"mysticalagriculture:rubber_seeds",0,"Rubber Seeds","seedsTier2",""
"mysticalagriculture:ruby_essence",0,"Ruby Essence","essenceTier4",""
"mysticalagriculture:ruby_seeds",0,"Ruby Seeds","seedsTier4",""
"mysticalagriculture:saltpeter_essence",0,"Saltpeter Essence","essenceTier3",""
