"Mod name","Registry name","BlockID","Subtypes","Item ID","Item meta","Display name","Exists","Ore Dict keys"
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,2,"Part Builder","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,3,"Tool Station","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,4,"Pattern Chest","true",""
"Tinkers' Construct","tconstruct:tooltables",2991,"true",8374,5,"Part Chest","true",""
"Tinkers' Construct","tconstruct:wood_rail",3021,"false",8428,0,"Wooden Rail","true",""
"Tinkers' Construct","tconstruct:wood_rail_trapdoor",3022,"false",8429,0,"Wooden Rail with a Trapdoor","true",""
"Tinkers' Construct","tconstruct:wooden_hopper",3023,"false",8430,0,"Wooden Hopper","true",""
"Tiny Progressions","tp:asphalt_block",6283,"false",14055,0,"Asphalt","true",""
"Tiny Progressions","tp:blackberry_bush",6293,"false",14289,0,"Blackberry Bush","true",""
"Tiny Progressions","tp:blaze_cobblegen_block",6277,"false",14202,0,"Cobblestone Generator Tier 4","true",""
"Tiny Progressions","tp:blueberry_bush",6251,"false",14026,0,"Blueberry Bush","true",""
"Tiny Progressions","tp:bone_block",6265,"false",14185,0,"Compressed Bone Block","true","blockBone"
"Tiny Progressions","tp:charcoal_block",6282,"false",14272,0,"Charcoal Block","true","blockCharcoal"
"Tiny Progressions","tp:cobblegen_block",6295,"false",14291,0,"Cobblestone Generator","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,0,"White Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,1,"Orange Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,2,"Magenta Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,3,"LightBlue Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,4,"Lime Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,5,"Pink Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,6,"Gray Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,7,"LightGray Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,8,"Cyan Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,9,"Purple Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,10,"Blue Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,11,"Brown Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,12,"Green Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,13,"Red Glowstone","true",""
"Tiny Progressions","tp:colored_glowstone",6241,"true",14094,14,"Black Glowstone","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,0,"White Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,1,"Orange Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,2,"Magenta Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,3,"LightBlue Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,4,"Yellow Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,5,"Lime Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,6,"Pink Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,7,"Gray Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,8,"LightGray Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,9,"Cyan Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,10,"Purple Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,11,"Blue Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,12,"Brown Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,13,"Green Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,14,"Red Lamp","true",""
"Tiny Progressions","tp:colored_lamp",6232,"true",14158,15,"Black Lamp","true",""
"Tiny Progressions","tp:compressed_nether_block",6233,"false",14159,0,"Compressed Netherrack","true",""
"Tiny Progressions","tp:compressed_sugar",6260,"false",14032,0,"Compressed Sugar","true",""
"Tiny Progressions","tp:compressed_sugar_cane",6242,"false",14236,0,"Compressed Sugar Cane","true",""
"Tiny Progressions","tp:diamond_cobblegen_block",6263,"false",14257,0,"Cobblestone Generator Tier 3","true",""
"Tiny Progressions","tp:dirty_glass",6240,"false",14163,0,"Dirty Glass","true","blockGlassDirty"
"Tiny Progressions","tp:double_compressed_nether_block",6249,"false",14105,0,"Double Compressed Netherrack","true",""
"Tiny Progressions","tp:double_compressed_sugar",6278,"false",14268,0,"Double Compressed Sugar","true",""
"Tiny Progressions","tp:double_compressed_sugar_cane",6246,"false",14167,0,"Double Compressed Sugar Cane","true",""
"Tiny Progressions","tp:emerald_cobblegen_block",6286,"false",14210,0,"Cobblestone Generator Tier 5","true",""
"Tiny Progressions","tp:ender_ore",6236,"false",14231,0,"Ender Ore","true",""
"Tiny Progressions","tp:flesh_block",6292,"false",14150,0,"Compressed Flesh Block","true",""
"Tiny Progressions","tp:flint_block",6271,"false",14265,0,"Compressed Flint Block","true","blockFlint"
"Tiny Progressions","tp:fmf_block",6267,"false",14044,0,"Floaty McFloaty Block","true",""
"Tiny Progressions","tp:ghost_block",6276,"false",14050,0,"""Cobblestone""","true",""
"Tiny Progressions","tp:glowstone_glass",6231,"false",14011,0,"Glowstone Glass","true","blockGlassGlowstone"
"Tiny Progressions","tp:growth_block",6250,"false",14024,0,"Growth Crystal","true",""
"Tiny Progressions","tp:growth_upgrade",6284,"false",14058,0,"Growth Crystal Tier 2","true",""
"Tiny Progressions","tp:growth_upgrade_two",6294,"false",14073,0,"Growth Crystal Tier 3","true",""
"Tiny Progressions","tp:hardened_stone",6245,"false",14242,0,"Hardened Stone","true",""
"Tiny Progressions","tp:hardened_stone_bricks",6266,"false",14122,0,"Hardened Stone Bricks","true",""
"Tiny Progressions","tp:hardened_stone_bricks_slab_double",6291,"false",14221,0,"Hardened Stone Bricks Slab","true",""
"Tiny Progressions","tp:hardened_stone_bricks_slab_half",6269,"false",14193,0,"Hardened Stone Bricks Slab","true",""
"Tiny Progressions","tp:hardened_stone_bricks_stairs",6248,"false",14104,0,"Hardened Stone Bricks Stairs","true",""
"Tiny Progressions","tp:hardened_stone_slab_double",6258,"false",14251,0,"Hardened Stone Slab","true",""
"Tiny Progressions","tp:hardened_stone_slab_half",6274,"false",14133,0,"Hardened Stone Slab","true",""
"Tiny Progressions","tp:hardened_stone_smallbricks",6234,"false",14230,0,"Hardened Stone Small Bricks","true",""
"Tiny Progressions","tp:hardened_stone_smallbricks_slab_double",6287,"false",14275,0,"Hardened Stone Small Bricks Slab","true",""
"Tiny Progressions","tp:hardened_stone_smallbricks_slab_half",6228,"false",14010,0,"Hardened Stone Small Bricks Slab","true",""
"Tiny Progressions","tp:hardened_stone_smallbricks_stairs",6268,"false",14192,0,"Hardened Stone Small Bricks Stairs","true",""
"Tiny Progressions","tp:hardened_stone_stairs",6256,"false",14175,0,"Hardened Stone Stairs","true",""
"Tiny Progressions","tp:iron_cobblegen_block",6247,"false",14103,0,"Cobblestone Generator Tier 2","true",""
"Tiny Progressions","tp:iron_furnace_block",6244,"false",14166,0,"Iron Furnace","true",""
"Tiny Progressions","tp:lamp",6285,"false",14145,0,"Lamp","true",""
"Tiny Progressions","tp:lava_block",6275,"false",14134,0,"Lava Source Stone","true",""
"Tiny Progressions","tp:lava_infused_stone",6288,"false",14211,0,"Lava Infused Stone","true",""
"Tiny Progressions","tp:maloberry_bush",6259,"false",14177,0,"Maloberry Bush","true",""
"Tiny Progressions","tp:nether_lava_block",6281,"false",14271,0,"Nether Lava Source Stone","true",""
"Tiny Progressions","tp:nether_wub_ore",6254,"false",14174,0,"Nether Wub Wub Ore","true","oreNetherWubOre"
"Tiny Progressions","tp:netherstar_block",6270,"false",14127,0,"Compressed Nether Star Block","true",""
"Tiny Progressions","tp:octuple_compressed_nether_block",6227,"false",14008,0,"Octuple Compressed Netherrack","true",""
"Tiny Progressions","tp:octuple_compressed_sugar_cane",6289,"false",14214,0,"Octuple Compressed Sugar Cane","true",""
"Tiny Progressions","tp:old_reed",6290,"false",14288,0,"Dried up Reed","true",""
"Tiny Progressions","tp:quadruple_compressed_nether_block",6257,"false",14176,0,"Quadruple Compressed Netherrack","true",""
"Tiny Progressions","tp:quadruple_compressed_sugar_cane",6262,"false",14179,0,"Quadruple Compressed Sugar Cane","true",""
"Tiny Progressions","tp:quick_sand",6229,"false",14079,0,"Quick Sand","true",""
"Tiny Progressions","tp:quintuple_compressed_nether_block",6238,"false",14233,0,"Quintuple Compressed Netherrack","true",""
"Tiny Progressions","tp:quintuple_compressed_sugar_cane",6226,"false",14155,0,"Quintuple Compressed Sugar Cane","true",""
"Tiny Progressions","tp:raspberry_bush",6273,"false",14201,0,"Raspberry Bush","true",""
"Tiny Progressions","tp:reinforced_glass",6243,"false",14240,0,"Reinforced Glass","true","blockReinforcedGlass"
"Tiny Progressions","tp:reinforced_obsidian",6279,"false",14270,0,"Reinforced Obsidian","true","blockReinforcedObsidian"
"Tiny Progressions","tp:septuple_compressed_nether_block",6252,"false",14109,0,"Septuple Compressed Netherrack","true",""
"Tiny Progressions","tp:septuple_compressed_sugar_cane",6225,"false",14077,0,"Septuple Compressed Sugar Cane","true",""
"Tiny Progressions","tp:sextuple_compressed_nether_block",6239,"false",14017,0,"Sextuple Compressed Netherrack","true",""
"Tiny Progressions","tp:sextuple_compressed_sugar_cane",6235,"false",14016,0,"Sextuple Compressed Sugar Cane","true",""
"Tiny Progressions","tp:soul_sandstone",6237,"false",14092,0,"Soul Sandstone","true",""
"Tiny Progressions","tp:steel_block",6255,"false",14249,0,"Steel Block","true","blockSteel"
"Tiny Progressions","tp:triple_compressed_nether_block",6264,"false",14038,0,"Triple Compressed Netherrack","true",""
"Tiny Progressions","tp:triple_compressed_sugar_cane",6280,"false",14054,0,"Triple Compressed Sugar Cane","true",""
"Tiny Progressions","tp:unhardened_stone",6230,"false",14226,0,"Unhardened Stone","true",""
"Tiny Progressions","tp:vasholine",6261,"false",14114,0,"Wub Wub Juice","true",""
"Tiny Progressions","tp:water_block",6272,"false",14200,0,"Water Source Stone","true","oreWaterBlock"
"Tiny Progressions","tp:wub_ore",6253,"false",14028,0,"Wub Wub Ore","true",""
"TorchMaster","torchmaster:dread_lamp",4531,"false",11409,0,"Dread Lamp","true",""
"TorchMaster","torchmaster:feral_flare_lantern",4532,"false",11410,0,"Feral Flare Lantern","true",""
"TorchMaster","torchmaster:invisible_light",4533,"false",,,"tile.torchmaster.invisible_light.name","true",""
"TorchMaster","torchmaster:mega_torch",4529,"true",11407,0,"Mega Torch","true",""
"TorchMaster","torchmaster:mega_torch",4529,"true",11407,1,"Unlit Mega Torch","true",""
"TorchMaster","torchmaster:terrain_lighter",4530,"false",11408,0,"Terrain Lighter","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_bricks1_forestry_ash_brick_0",6205,"?",13892,,"tile.tile.for.ash_brick.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_bricks2_forestry_ash_brick_0",6206,"?",13893,,"tile.tile.for.ash_brick.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_bricks_forestry_ash_brick_0",6204,"?",13891,,"tile.tile.for.ash_brick.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_10",6030,"?",13717,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_11",6029,"?",13716,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_12",6028,"?",13715,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_13",6027,"?",13714,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_14",6026,"?",13713,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_15",6025,"?",13712,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_8",6032,"?",13719,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone1_botania_biomestonea_9",6031,"?",13718,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_10",6038,"?",13725,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_11",6037,"?",13724,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_12",6036,"?",13723,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_13",6035,"?",13722,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_14",6034,"?",13721,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_15",6033,"?",13720,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_8",6040,"?",13727,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone2_botania_biomestonea_9",6039,"?",13726,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone_botania_biomestonea_10",6022,"?",13709,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone_botania_biomestonea_11",6021,"?",13708,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone_botania_biomestonea_12",6020,"?",13707,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone_botania_biomestonea_13",6019,"?",13706,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone_botania_biomestonea_14",6018,"?",13705,,"tile.tile.biomeStoneA.name","true",""
"Unlimited Chisel Works","unlimitedchiselworks:chisel_cobblestone_botania_biomestonea_15",6017,"?",13704,,"tile.tile.biomeStoneA.name","true",""
