+--------------------------------------+----------------------------------------------------------------------------+----------+----------------------------------------------+------------------------------------------------------------+
| OreDict Key                          | Registry name                                                              | Meta/dmg | Display name                                 | NBT                                                        |
| plankWood                            | chisel:planks-spruce                                                       |        9 | Spruce Planks                                |                                                            |
| plankWood                            | chisel:planks-spruce                                                       |       10 | Spruce Planks                                |                                                            |
| plankWood                            | chisel:planks-spruce                                                       |       11 | Spruce Planks                                |                                                            |
| plankWood                            | chisel:planks-spruce                                                       |       12 | Spruce Planks                                |                                                            |
| plankWood                            | chisel:planks-spruce                                                       |       13 | Spruce Planks                                |                                                            |
| plankWood                            | chisel:planks-spruce                                                       |       14 | Spruce Planks                                |                                                            |
| plankWood                            | extratrees:planks.0                                                        |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | extratrees:planks.1                                                        |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | extratrees:planks.2                                                        |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | extratrees:planks.fireproof.0                                              |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | extratrees:planks.fireproof.1                                              |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | extratrees:planks.fireproof.2                                              |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | forestry:planks.0                                                          |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | forestry:planks.1                                                          |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | forestry:planks.fireproof.0                                                |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | forestry:planks.fireproof.1                                                |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | forestry:planks.vanilla.fireproof.0                                        |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | integrateddynamics:menril_planks                                           |        0 | Menril Wood Planks                           |                                                            |
| plankWood                            | minecraft:planks                                                           |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | mysticalworld:charred_planks                                               |        0 | Charred Planks                               |                                                            |
| plankWood                            | naturalpledge:alt_planks                                                   |        0 | Dry Iridescent Planks                        |                                                            |
| plankWood                            | naturalpledge:alt_planks                                                   |        1 | Golden Iridescent Planks                     |                                                            |
| plankWood                            | naturalpledge:alt_planks                                                   |        2 | Vivid Iridescent Planks                      |                                                            |
| plankWood                            | naturalpledge:alt_planks                                                   |        3 | Scorched Iridescent Planks                   |                                                            |
| plankWood                            | naturalpledge:alt_planks                                                   |        4 | Infused Iridescent Planks                    |                                                            |
| plankWood                            | naturalpledge:alt_planks                                                   |        5 | Mutated Iridescent Planks                    |                                                            |
| plankWood                            | naturalpledge:aurora_planks                                                |        0 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:calico_planks                                                |        0 | Calico Planks                                |                                                            |
| plankWood                            | naturalpledge:circuit_planks                                               |        0 | Circuitree Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        0 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        1 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        2 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        3 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        4 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        5 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        6 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        7 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        8 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |        9 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |       10 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |       11 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |       12 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |       13 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |       14 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:iris_planks                                                  |       15 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:rainbow_planks                                               |        0 | Iridescent Planks                            |                                                            |
| plankWood                            | naturalpledge:seal_planks                                                  |        0 | Sealing Oak Planks                           |                                                            |
| plankWood                            | naturalpledge:thunder_planks                                               |        0 | Thunderous Oak Planks                        |                                                            |
| plankWood                            | randomthings:spectreplank                                                  |        0 | Spectre Planks                               |                                                            |
| plankWood                            | roots:wildwood_planks                                                      |        0 | Wildwood Planks                              |                                                            |
| plankWood                            | techreborn:rubber_planks                                                   |    32767 | (WILDCARD)                                   |                                                            |
| plankWood                            | thaumcraft:plank_greatwood                                                 |        0 | Greatwood Planks                             |                                                            |
| plankWood                            | thaumcraft:plank_silverwood                                                |        0 | Silverwood Planks                            |                                                            |
| plankWood                            | thaumicbases:enderplanks                                                   |        0 | Ender Wood Planks                            |                                                            |
| plankWood                            | thaumicbases:goldenplanks                                                  |        0 | Golden Oak Planks                            |                                                            |
| plankWood                            | thaumicbases:netherplanks                                                  |        0 | Hellish Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_0               |        0 | Apple Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_1               |        0 | Fig Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_10              |        0 | Banana Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_11              |        0 | Yew Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_12              |        0 | Cypress Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_13              |        0 | Fir Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_14              |        0 | Hazel Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_15              |        0 | Hickory Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_2               |        0 | Butternut Wood Planks                        |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_3               |        0 | Whitebeam Wood Planks                        |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_4               |        0 | Rowan Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_5               |        0 | Hemlock Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_6               |        0 | Ash Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_7               |        0 | Alder Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_8               |        0 | Beech Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_0_9               |        0 | Hawthorn Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_0               |        0 | Elm Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_1               |        0 | Elder Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_10              |        0 | Brazilwood Wood Planks                       |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_11              |        0 | Logwood Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_12              |        0 | Rosewood Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_13              |        0 | Purpleheart Wood Planks                      |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_14              |        0 | Iroko Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_15              |        0 | Gingko Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_2               |        0 | Holly Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_3               |        0 | Hornbeam Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_4               |        0 | Cedar Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_5               |        0 | Olive Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_6               |        0 | Sweetgum Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_7               |        0 | Locust Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_8               |        0 | Pear Wood Planks                             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_1_9               |        0 | Maclura Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_2_0               |        0 | Eucalyptus Wood Planks                       |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_2_1               |        0 | Box Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_2_2               |        0 | Syzgium Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_2_3               |        0 | Pink Ivory Wood Planks                       |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_0     |        0 | Apple Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_1     |        0 | Fig Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_10    |        0 | Banana Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_11    |        0 | Yew Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_12    |        0 | Cypress Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_13    |        0 | Fir Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_14    |        0 | Hazel Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_15    |        0 | Hickory Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_2     |        0 | Butternut Wood Planks (Fireproof)            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_3     |        0 | Whitebeam Wood Planks (Fireproof)            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_4     |        0 | Rowan Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_5     |        0 | Hemlock Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_6     |        0 | Ash Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_7     |        0 | Alder Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_8     |        0 | Beech Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_0_9     |        0 | Hawthorn Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_0     |        0 | Elm Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_1     |        0 | Elder Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_10    |        0 | Brazilwood Wood Planks (Fireproof)           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_11    |        0 | Logwood Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_12    |        0 | Rosewood Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_13    |        0 | Purpleheart Wood Planks (Fireproof)          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_14    |        0 | Iroko Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_15    |        0 | Gingko Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_2     |        0 | Holly Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_3     |        0 | Hornbeam Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_4     |        0 | Cedar Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_5     |        0 | Olive Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_6     |        0 | Sweetgum Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_7     |        0 | Locust Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_8     |        0 | Pear Wood Planks (Fireproof)                 |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_1_9     |        0 | Maclura Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_2_0     |        0 | Eucalyptus Wood Planks (Fireproof)           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_2_1     |        0 | Box Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_2_2     |        0 | Syzgium Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_extratrees_planks_fireproof_2_3     |        0 | Pink Ivory Wood Planks (Fireproof)           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_0                 |        0 | Larch Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_1                 |        0 | Teak Wood Planks                             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_10                |        0 | Mahogany Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_11                |        0 | Balsa Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_12                |        0 | Willow Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_13                |        0 | Walnut Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_14                |        0 | Greenheart Wood Planks                       |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_15                |        0 | Cherry Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_2                 |        0 | Desert Acacia Wood Planks                    |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_3                 |        0 | Lime Wood Planks                             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_4                 |        0 | Chestnut Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_5                 |        0 | Wenge Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_6                 |        0 | Baobab Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_7                 |        0 | Sequoia Wood Planks                          |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_8                 |        0 | Kapok Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_0_9                 |        0 | Ebony Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_0                 |        0 | Mahoe Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_1                 |        0 | Poplar Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_10                |        0 | Padauk Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_11                |        0 | Cocobolo Wood Planks                         |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_12                |        0 | Zebrawood Wood Planks                        |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_2                 |        0 | Palm Wood Planks                             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_3                 |        0 | Papaya Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_4                 |        0 | Pine Wood Planks                             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_5                 |        0 | Plum Wood Planks                             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_6                 |        0 | Maple Wood Planks                            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_7                 |        0 | Citrus Wood Planks                           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_8                 |        0 | Giant Sequoia Wood Planks                    |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_1_9                 |        0 | Ipe Wood Planks                              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_0       |        0 | Larch Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_1       |        0 | Teak Wood Planks (Fireproof)                 |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_10      |        0 | Mahogany Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_11      |        0 | Balsa Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_12      |        0 | Willow Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_13      |        0 | Walnut Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_14      |        0 | Greenheart Wood Planks (Fireproof)           |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_15      |        0 | Cherry Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_2       |        0 | Desert Acacia Wood Planks (Fireproof)        |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_3       |        0 | Lime Wood Planks (Fireproof)                 |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_4       |        0 | Chestnut Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_5       |        0 | Wenge Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_6       |        0 | Baobab Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_7       |        0 | Sequoia Wood Planks (Fireproof)              |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_8       |        0 | Kapok Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_0_9       |        0 | Ebony Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_0       |        0 | Mahoe Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_1       |        0 | Poplar Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_10      |        0 | Padauk Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_11      |        0 | Cocobolo Wood Planks (Fireproof)             |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_12      |        0 | Zebrawood Wood Planks (Fireproof)            |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_2       |        0 | Palm Wood Planks (Fireproof)                 |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_3       |        0 | Papaya Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_4       |        0 | Pine Wood Planks (Fireproof)                 |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_5       |        0 | Plum Wood Planks (Fireproof)                 |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_6       |        0 | Maple Wood Planks (Fireproof)                |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_7       |        0 | Citrus Wood Planks (Fireproof)               |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_8       |        0 | Giant Sequoia Wood Planks (Fireproof)        |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_forestry_planks_fireproof_1_9       |        0 | Ipe Wood Planks (Fireproof)                  |                                                            |
| plankWood                            | unlimitedchiselworks:chisel_planks_oak_techreborn_rubber_planks_0          |        0 | Rubber Wood Planks                           |                                                            |
| plasticBlack                         | pneumaticcraft:plastic                                                     |        0 | Black Plastic                                |                                                            |
| plasticBlue                          | pneumaticcraft:plastic                                                     |        4 | Blue Plastic                                 |                                                            |
| plasticBrown                         | pneumaticcraft:plastic                                                     |        3 | Brown Plastic                                |                                                            |
