+----------------------------------+----------------------------------------------------------------------------+----------+---------------------------------------------+------------------------------------------------------------+
| OreDict Key                      | Registry name                                                              | Meta/dmg | Display name                                | NBT                                                        |
| oreNetherIridium                 | netherendingores:ore_nether_modded_1                                       |        2 | Nether Iridium Ore                          |                                                            |
| oreNetherIron                    | netherendingores:ore_nether_vanilla                                        |        4 | Nether Iron Ore                             |                                                            |
| oreNetherLapis                   | netherendingores:ore_nether_vanilla                                        |        5 | Nether Lapis Ore                            |                                                            |
| oreNetherLead                    | netherendingores:ore_nether_modded_1                                       |        3 | Nether Lead Ore                             |                                                            |
| oreNetherMithril                 | netherendingores:ore_nether_modded_1                                       |        4 | Nether Mithril Ore                          |                                                            |
| oreNetherNickel                  | netherendingores:ore_nether_modded_1                                       |        5 | Nether Nickel Ore                           |                                                            |
| oreNetherOsmium                  | netherendingores:ore_nether_modded_1                                       |       11 | Nether Osmium Ore                           |                                                            |
| oreNetherPlatinum                | netherendingores:ore_nether_modded_1                                       |        6 | Nether Platinum Ore                         |                                                            |
| oreNetherProsperity              | mysticalagriculture:nether_prosperity_ore                                  |        0 | Nether Prosperity Ore                       |                                                            |
| oreNetherRedstone                | netherendingores:ore_nether_vanilla                                        |        6 | Nether Redstone Ore                         |                                                            |
| oreNetherSilver                  | netherendingores:ore_nether_modded_1                                       |        7 | Nether Silver Ore                           |                                                            |
| oreNetherTin                     | netherendingores:ore_nether_modded_1                                       |        8 | Nether Tin Ore                              |                                                            |
| oreNetherTritanium               | netherendingores:ore_nether_modded_1                                       |       15 | Nether Tritanium Ore                        |                                                            |
| oreNetherUranium                 | netherendingores:ore_nether_modded_1                                       |       12 | Nether Uranium Ore                          |                                                            |
| oreNetherWubOre                  | tp:nether_wub_ore                                                          |        0 | Nether Wub Wub Ore                          |                                                            |
| oreNetherYellorite               | netherendingores:ore_nether_modded_1                                       |       13 | Nether Yellorite Ore                        |                                                            |
| oreNetherYellorium               | netherendingores:ore_nether_modded_1                                       |       13 | Nether Yellorite Ore                        |                                                            |
| oreNetherZinc                    | netherendingores:ore_nether_modded_2                                       |        0 | Nether Zinc Ore                             |                                                            |
| oreNickel                        | thermalfoundation:ore                                                      |        5 | Nickel Ore                                  |                                                            |
| oreOil                           | thermalfoundation:ore_fluid                                                |        0 | Oil Sand                                    |                                                            |
| oreOil                           | thermalfoundation:ore_fluid                                                |        1 | Oil Shale                                   |                                                            |
| oreOil                           | thermalfoundation:ore_fluid                                                |        5 | Oil Sand                                    |                                                            |
| oreOpal                          | bewitchment:opal_ore                                                       |        0 | Opal Ore                                    |                                                            |
| oreOsmium                        | mekanism:oreblock                                                          |        0 | Osmium Ore                                  |                                                            |
| orePeridot                       | techreborn:ore                                                             |       10 | Peridot Ore                                 |                                                            |
| orePlatinum                      | thermalfoundation:ore                                                      |        6 | Platinum Ore                                |                                                            |
| oreProsperity                    | mysticalagriculture:prosperity_ore                                         |        0 | Prosperity Ore                              |                                                            |
| orePyrite                        | magneticraft:ores                                                          |        4 | Pyrite Ore (Sulfur)                         |                                                            |
| orePyrite                        | techreborn:ore                                                             |        5 | Pyrite Ore                                  |                                                            |
| oreQuartz                        | minecraft:quartz_ore                                                       |        0 | Nether Quartz Ore                           |                                                            |
| oreQuartz                        | netherendingores:ore_other_1                                               |        0 | Overworld Quartz Ore                        |                                                            |
| oreQuartz                        | netherendingores:ore_other_1                                               |        1 | End Quartz Ore                              |                                                            |
| oreQuartz                        | thaumcraft:ore_quartz                                                      |        0 | Quartz Ore                                  |                                                            |
| oreQuartzBlack                   | actuallyadditions:block_misc                                               |        3 | Black Quartz Ore                            |                                                            |
| oreRedstone                      | minecraft:redstone_ore                                                     |        0 | Redstone Ore                                |                                                            |
| oreRedstone                      | thermalfoundation:ore_fluid                                                |        4 | Resonant End Stone                          |                                                            |
| oreResonating                    | deepresonance:resonating_ore                                               |        0 | Resonating Ore                              |                                                            |
| oreRuby                          | techreborn:ore                                                             |        2 | Ruby Ore                                    |                                                            |
| oreSalt                          | bewitchment:salt_ore                                                       |        0 | Salt Ore                                    |                                                            |
| oreSapphire                      | techreborn:ore                                                             |        3 | Sapphire Ore                                |                                                            |
| oreShade                         | tg:ore_shade                                                               |        0 | Shaded Ore                                  |                                                            |
| oreSheldonite                    | techreborn:ore                                                             |        9 | Sheldonite Ore                              |                                                            |
| oreSilver                        | magneticraft:ores                                                          |        1 | Galena Ore (Lead)                           |                                                            |
| oreSilver                        | thermalfoundation:ore                                                      |        2 | Silver Ore                                  |                                                            |
| oreSodalite                      | techreborn:ore                                                             |       11 | Sodalite Ore                                |                                                            |
| oreSphalerite                    | techreborn:ore                                                             |        7 | Sphalerite Ore                              |                                                            |
| oreStygianIron                   | woot:stygianironore                                                        |        0 | Stygian Iron Ore                            |                                                            |
| oreSulfur                        | magneticraft:ores                                                          |        4 | Pyrite Ore (Sulfur)                         |                                                            |
| oreSulphur                       | magneticraft:ores                                                          |        4 | Pyrite Ore (Sulfur)                         |                                                            |
| oreThorium                       | nuclearcraft:ore                                                           |        3 | Thorium Ore                                 |                                                            |
| oreTin                           | thermalfoundation:ore                                                      |        1 | Tin Ore                                     |                                                            |
| oreTungsten                      | magneticraft:ores                                                          |        3 | Wolframite Ore (Tungsten)                   |                                                            |
| oreTungsten                      | techreborn:ore                                                             |        8 | Tungsten Ore                                |                                                            |
| oreUranium                       | nuclearcraft:ore                                                           |        4 | Uranium Ore                                 |                                                            |
| oreWaterBlock                    | tp:water_block                                                             |        0 | Water Source Stone                          |                                                            |
| oreXen                           | xencraft:xen_ore                                                           |        0 | Xen Ore                                     |                                                            |
| oreYellorite                     | bigreactors:oreyellorite                                                   |        0 | Yellorite Ore                               |                                                            |
| oreYellorium                     | bigreactors:oreyellorite                                                   |        0 | Yellorite Ore                               |                                                            |
| paneGlass                        | minecraft:glass_pane                                                       |        0 | Glass Pane                                  |                                                            |
| paneGlass                        | minecraft:stained_glass_pane                                               |    32767 | (WILDCARD)                                  |                                                            |
| paneGlassBlack                   | minecraft:stained_glass_pane                                               |       15 | Black Stained Glass Pane                    |                                                            |
| paneGlassBlue                    | minecraft:stained_glass_pane                                               |       11 | Blue Stained Glass Pane                     |                                                            |
| paneGlassBrown                   | minecraft:stained_glass_pane                                               |       12 | Brown Stained Glass Pane                    |                                                            |
| paneGlassColorless               | minecraft:glass_pane                                                       |        0 | Glass Pane                                  |                                                            |
| paneGlassCyan                    | minecraft:stained_glass_pane                                               |        9 | Cyan Stained Glass Pane                     |                                                            |
| paneGlassGray                    | minecraft:stained_glass_pane                                               |        7 | Gray Stained Glass Pane                     |                                                            |
| paneGlassGreen                   | minecraft:stained_glass_pane                                               |       13 | Green Stained Glass Pane                    |                                                            |
| paneGlassLightBlue               | minecraft:stained_glass_pane                                               |        3 | Light Blue Stained Glass Pane               |                                                            |
| paneGlassLightGray               | minecraft:stained_glass_pane                                               |        8 | Light Gray Stained Glass Pane               |                                                            |
| paneGlassLime                    | minecraft:stained_glass_pane                                               |        5 | Lime Stained Glass Pane                     |                                                            |
| paneGlassMagenta                 | minecraft:stained_glass_pane                                               |        2 | Magenta Stained Glass Pane                  |                                                            |
| paneGlassOrange                  | minecraft:stained_glass_pane                                               |        1 | Orange Stained Glass Pane                   |                                                            |
| paneGlassPink                    | minecraft:stained_glass_pane                                               |        6 | Pink Stained Glass Pane                     |                                                            |
| paneGlassPurple                  | minecraft:stained_glass_pane                                               |       10 | Purple Stained Glass Pane                   |                                                            |
| paneGlassRed                     | minecraft:stained_glass_pane                                               |       14 | Red Stained Glass Pane                      |                                                            |
| paneGlassWhite                   | minecraft:stained_glass_pane                                               |        0 | White Stained Glass Pane                    |                                                            |
| paneGlassYellow                  | minecraft:stained_glass_pane                                               |        4 | Yellow Stained Glass Pane                   |                                                            |
| paper                            | minecraft:paper                                                            |        0 | Paper                                       |                                                            |
| paperBlack                       | enderio:item_material                                                      |       77 | Black Paper                                 |                                                            |
| partBinding                      | tconstruct:binding                                                         |    32767 | (WILDCARD)                                  |                                                            |
| partPickHead                     | tconstruct:pick_head                                                       |    32767 | (WILDCARD)                                  |                                                            |
| partToolRod                      | tconstruct:tool_rod                                                        |    32767 | (WILDCARD)                                  |                                                            |
| particleCustomizer               | simplyjetpacks:metaitem                                                    |        0 | Particle Customizer (Default)               |                                                            |
| particleCustomizer               | simplyjetpacks:metaitem                                                    |        1 | Particle Customizer (None)                  |                                                            |
| particleCustomizer               | simplyjetpacks:metaitem                                                    |        2 | Particle Customizer (Smoke Only)            |                                                            |
| particleCustomizer               | simplyjetpacks:metaitem                                                    |        3 | Particle Customizer (Rainbow Smoke)         |                                                            |
| pattern                          | tconstruct:pattern                                                         |    32767 | (WILDCARD)                                  |                                                            |
| pearlEnderEye                    | minecraft:ender_eye                                                        |        0 | Eye of Ender                                |                                                            |
| pearlFluix                       | appliedenergistics2:material                                               |        9 | Fluix Pearl                                 |                                                            |
| pebble                           | botania:manaresource                                                       |       21 | Pebble                                      |                                                            |
| pestleAndMortar                  | botania:pestleandmortar                                                    |        0 | Pestle and Mortar                           |                                                            |
| pestleAndMortar                  | thaumicbases:mortar                                                        |        0 | Pestle And Mortar                           |                                                            |
| petalBlack                       | botania:mushroom                                                           |       15 | Black Shimmering Mushroom                   |                                                            |
| petalBlack                       | botania:petal                                                              |       15 | Mystical Black Petal                        |                                                            |
| petalBlue                        | botania:mushroom                                                           |       11 | Blue Shimmering Mushroom                    |                                                            |
| petalBlue                        | botania:petal                                                              |       11 | Mystical Blue Petal                         |                                                            |
| petalBrown                       | botania:mushroom                                                           |       12 | Brown Shimmering Mushroom                   |                                                            |
| petalBrown                       | botania:petal                                                              |       12 | Mystical Brown Petal                        |                                                            |
| petalCyan                        | botania:mushroom                                                           |        9 | Cyan Shimmering Mushroom                    |                                                            |
| petalCyan                        | botania:petal                                                              |        9 | Mystical Cyan Petal                         |                                                            |
| petalGray                        | botania:mushroom                                                           |        7 | Gray Shimmering Mushroom                    |                                                            |
| petalGray                        | botania:petal                                                              |        7 | Mystical Gray Petal                         |                                                            |
| petalGreen                       | botania:mushroom                                                           |       13 | Green Shimmering Mushroom                   |                                                            |
| petalGreen                       | botania:petal                                                              |       13 | Mystical Green Petal                        |                                                            |
| petalLightBlue                   | botania:mushroom                                                           |        3 | Light Blue Shimmering Mushroom              |                                                            |
| petalLightBlue                   | botania:petal                                                              |        3 | Mystical Light Blue Petal                   |                                                            |
| petalLightGray                   | botania:mushroom                                                           |        8 | Light Gray Shimmering Mushroom              |                                                            |
| petalLightGray                   | botania:petal                                                              |        8 | Mystical Light Gray Petal                   |                                                            |
| petalLime                        | botania:mushroom                                                           |        5 | Lime Shimmering Mushroom                    |                                                            |
| petalLime                        | botania:petal                                                              |        5 | Mystical Lime Petal                         |                                                            |
| petalMagenta                     | botania:mushroom                                                           |        2 | Magenta Shimmering Mushroom                 |                                                            |
| petalMagenta                     | botania:petal                                                              |        2 | Mystical Magenta Petal                      |                                                            |
| petalOrange                      | botania:mushroom                                                           |        1 | Orange Shimmering Mushroom                  |                                                            |
| petalOrange                      | botania:petal                                                              |        1 | Mystical Orange Petal                       |                                                            |
| petalPink                        | botania:mushroom                                                           |        6 | Pink Shimmering Mushroom                    |                                                            |
| petalPink                        | botania:petal                                                              |        6 | Mystical Pink Petal                         |                                                            |
| petalPurple                      | botania:mushroom                                                           |       10 | Purple Shimmering Mushroom                  |                                                            |
| petalPurple                      | botania:petal                                                              |       10 | Mystical Purple Petal                       |                                                            |
| petalRed                         | botania:mushroom                                                           |       14 | Red Shimmering Mushroom                     |                                                            |
| petalRed                         | botania:petal                                                              |       14 | Mystical Red Petal                          |                                                            |
| petalWhite                       | botania:mushroom                                                           |        0 | White Shimmering Mushroom                   |                                                            |
| petalWhite                       | botania:petal                                                              |        0 | Mystical White Petal                        |                                                            |
| petalYellow                      | botania:mushroom                                                           |        4 | Yellow Shimmering Mushroom                  |                                                            |
| petalYellow                      | botania:petal                                                              |        4 | Mystical Yellow Petal                       |                                                            |
| pigment                          | botany:pigment                                                             |        0 | Aquamarine Pigment                          |                                                            |
| pinchSalt                        | bewitchment:salt                                                           |        0 | Salt                                        |                                                            |
| plankCalico                      | naturalpledge:calico_planks                                                |    32767 | (WILDCARD)                                  |                                                            |
| plankCircuit                     | naturalpledge:circuit_planks                                               |    32767 | (WILDCARD)                                  |                                                            |
| plankGreatwood                   | thaumcraft:plank_greatwood                                                 |        0 | Greatwood Planks                            |                                                            |
| plankRubber                      | techreborn:rubber_planks                                                   |    32767 | (WILDCARD)                                  |                                                            |
| plankRubber                      | unlimitedchiselworks:chisel_planks_oak_techreborn_rubber_planks_0          |        0 | Rubber Wood Planks                          |                                                            |
| plankSeal                        | naturalpledge:seal_planks                                                  |    32767 | (WILDCARD)                                  |                                                            |
| plankThunder                     | naturalpledge:thunder_planks                                               |    32767 | (WILDCARD)                                  |                                                            |
| plankTreatedWood                 | immersiveengineering:treated_wood                                          |    32767 | (WILDCARD)                                  |                                                            |
| plankTreatedWood                 | unlimitedchiselworks:chisel_planks_oak_immersiveengineering_treated_wood_0 |        0 | Treated Wood Planks                         |                                                            |
| plankWood                        | bewitchment:cypress_planks                                                 |        0 | Cypress Planks                              |                                                            |
| plankWood                        | bewitchment:elder_planks                                                   |        0 | Elder Planks                                |                                                            |
| plankWood                        | bewitchment:juniper_planks                                                 |        0 | Juniper Planks                              |                                                            |
| plankWood                        | bewitchment:yew_planks                                                     |        0 | Yew Planks                                  |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        0 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        1 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        2 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        3 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        4 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        5 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        6 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        7 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        8 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |        9 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |       10 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |       11 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |       12 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |       13 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-acacia                                                       |       14 | Acacia Planks                               |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        0 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        1 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        2 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        3 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        4 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        5 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        6 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        7 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        8 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |        9 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |       10 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |       11 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |       12 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |       13 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-birch                                                        |       14 | Birch Planks                                |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        0 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        1 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        2 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        3 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        4 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        5 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        6 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        7 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        8 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |        9 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |       10 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |       11 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |       12 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |       13 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-dark-oak                                                     |       14 | Dark Oak Planks                             |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        0 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        1 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        2 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        3 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        4 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        5 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        6 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        7 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        8 | Jungle Planks                               |                                                            |
| plankWood                        | chisel:planks-jungle                                                       |        9 | Jungle Planks                               |                                                            |
