+--------------------------------------+----------------------------------------------------------------------------+----------+-----------------------------------------------+------------------------------------------------------------+
| OreDict Key                          | Registry name                                                              | Meta/dmg | Display name                                  | NBT                                                        |
| stone                                | chisel:stonebrick2                                                         |        6 | Chiseled Stone                                |                                                            |
| stone                                | chisel:stonebrick2                                                         |        7 | Chiseled Stone                                |                                                            |
| stone                                | minecraft:stone                                                            |        0 | Stone                                         |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        0 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        1 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        2 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        3 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        4 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        5 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        6 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        7 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        8 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |        9 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |       10 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |       11 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |       12 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |       13 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |       14 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite                                                            |       15 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        0 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        1 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        2 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        3 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        4 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        5 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        6 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        7 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        8 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |        9 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |       10 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |       11 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |       12 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |       13 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |       14 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite1                                                           |       15 | Andesite                                      |                                                            |
| stoneAndesite                        | chisel:andesite2                                                           |        0 | Andesite                                      |                                                            |
| stoneAndesite                        | minecraft:stone                                                            |        5 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        0 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        1 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        2 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        3 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        4 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        5 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        6 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        7 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        8 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |        9 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |       10 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |       11 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |       12 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |       13 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |       14 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite                                                            |       15 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        0 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        1 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        2 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        3 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        4 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        5 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        6 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        7 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        8 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |        9 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |       10 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |       11 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |       12 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |       13 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |       14 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite1                                                           |       15 | Andesite                                      |                                                            |
| stoneAndesitePolished                | chisel:andesite2                                                           |        0 | Andesite                                      |                                                            |
| stoneAndesitePolished                | minecraft:stone                                                            |        6 | Polished Andesite                             |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        0 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        1 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        2 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        3 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        4 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        5 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        6 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        7 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        8 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |        9 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |       10 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |       11 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |       12 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |       13 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |       14 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt                                                              |       15 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        0 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        1 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        2 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        3 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        4 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        5 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        6 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        7 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        8 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt1                                                             |        9 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        0 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        1 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        2 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        3 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        4 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        5 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        6 | Basalt                                        |                                                            |
| stoneBasalt                          | chisel:basalt2                                                             |        7 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        0 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        1 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        2 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        3 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        4 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        5 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        6 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        7 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        8 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |        9 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |       10 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |       11 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |       12 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |       13 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |       14 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt                                                              |       15 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        0 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        1 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        2 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        3 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        4 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        5 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        6 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        7 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        8 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt1                                                             |        9 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        0 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        1 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        2 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        3 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        4 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        5 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        6 | Basalt                                        |                                                            |
| stoneBasaltPolished                  | chisel:basalt2                                                             |        7 | Basalt                                        |                                                            |
| stoneBurnLimestone                   | magneticraft:burnt_limestone                                               |        2 | Burnt Limestone Cobble                        |                                                            |
| stoneBurnLimestonePolished           | magneticraft:burnt_limestone                                               |        0 | Burnt Limestone                               |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        0 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        1 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        2 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        3 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        4 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        5 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        6 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        7 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        8 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |        9 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |       10 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |       11 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |       12 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |       13 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |       14 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite                                                             |       15 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        0 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        1 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        2 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        3 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        4 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        5 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        6 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        7 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        8 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |        9 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |       10 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |       11 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |       12 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |       13 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |       14 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite1                                                            |       15 | Diorite                                       |                                                            |
| stoneDiorite                         | chisel:diorite2                                                            |        0 | Diorite                                       |                                                            |
| stoneDiorite                         | minecraft:stone                                                            |        3 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        0 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        1 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        2 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        3 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        4 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        5 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        6 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        7 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        8 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |        9 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |       10 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |       11 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |       12 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |       13 | Diorite                                       |                                                            |
| stoneDioritePolished                 | chisel:diorite                                                             |       14 | Diorite                                       |                                                            |
